CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_CD,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
239728048,4/1/2017,20:00:00,4/1/2017,21:00:00,4/2/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,90,FRONT OF,STREET,NA,NA,998861,194417,40.70030268,-73.94730732,"(40.700302677, -73.947307323)"
333932221,4/1/2017,20:00:00,4/2/2017,2:00:00,4/2/2017,341,PETIT LARCENY,357,"LARCENY,PETIT OF VEHICLE ACCES",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,FRONT OF,STREET,NA,NA,1033571,244345,40.8372164,-73.82176062,"(40.837216397, -73.821760615)"
311730323,4/1/2017,20:00:00,4/1/2017,20:20:00,4/2/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE-HOUSE,NA,NA,960914,165939,40.62211817,-74.08406343,"(40.622118165, -74.084063433)"
559190647,4/1/2017,20:00:00,4/2/2017,8:30:00,4/2/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,107,FRONT OF,STREET,NA,NA,1048868,201045,40.71827105,-73.76689552,"(40.718271049, -73.766895524)"
848168767,4/1/2017,19:00:00,4/2/2017,12:00:00,4/2/2017,341,PETIT LARCENY,343,"LARCENY,PETIT OF BICYCLE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,90,INSIDE,RESIDENCE - APT. HOUSE,NA,NA,1000663,197339,40.70831972,-73.94080135,"(40.708319721, -73.940801346)"
619722622,4/1/2017,18:30:00,4/1/2017,18:40:00,4/2/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112,INSIDE,DEPARTMENT STORE,NA,NA,1022107,205479,40.73059628,-73.86340922,"(40.730596278, -73.863409224)"
405173611,4/1/2017,18:30:00,4/2/2017,9:30:00,4/2/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,NA,STREET,NA,NA,1021691,210637,40.74475547,-73.86488149,"(40.744755468, -73.86488149)"
508584747,4/1/2017,18:00:00,4/2/2017,7:30:00,4/2/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,43,NA,STREET,NA,NA,1023428,239068,40.82278338,-73.85844708,"(40.822783381, -73.858447081)"
574603885,4/1/2017,17:30:00,4/1/2017,17:45:00,4/2/2017,341,PETIT LARCENY,313,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,9,INSIDE,RESIDENCE - PUBLIC HOUSING,NA,NA,988023,203090,40.72411926,-73.98638938,"(40.724119259, -73.986389377)"
462484064,4/1/2017,17:00:00,4/1/2017,17:30:00,4/2/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE-HOUSE,NA,NA,1015693,180982,40.66338288,-73.88666597,"(40.663382884, -73.886665968)"
257009530,4/1/2017,16:56:00,NA,NA,4/2/2017,341,PETIT LARCENY,305,"LARCENY,PETIT BY CREDIT CARD U",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,RESIDENCE - APT. HOUSE,NA,NA,993021,170259,40.63400205,-73.96840053,"(40.634002054, -73.968400527)"
709819644,4/1/2017,16:00:00,4/1/2017,16:30:00,4/2/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,NA,NA,1006395,196414,40.70576833,-73.92012963,"(40.705768326, -73.920129629)"
662998862,4/1/2017,16:00:00,4/2/2017,5:45:00,4/2/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,72,FRONT OF,STREET,NA,NA,981108,172699,40.64070312,-74.01132285,"(40.640703118, -74.011322847)"
715310056,4/1/2017,16:00:00,4/2/2017,8:00:00,4/2/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,FRONT OF,STREET,NA,NA,1032898,259439,40.87864856,-73.82408321,"(40.87864856, -73.824083214)"
615517414,4/1/2017,16:00:00,4/2/2017,8:00:00,4/2/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,OTHER,BROOKLYN,60,FRONT OF,RESIDENCE - APT. HOUSE,NA,NA,981761,150115,40.57871487,-74.0089616,"(40.578714873, -74.008961599)"
804697424,4/1/2017,15:30:00,4/2/2017,8:30:00,4/2/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,RESIDENCE - APT. HOUSE,NA,NA,1000523,228662,40.79429369,-73.94123052,"(40.794293685, -73.941230517)"
887574038,4/1/2017,15:00:00,4/2/2017,12:00:00,4/2/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,47,OPPOSITE OF,STREET,NA,NA,1022430,267180,40.89994663,-73.86189282,"(40.899946633, -73.861892821)"
273550416,4/1/2017,14:00:00,4/2/2017,1:43:00,4/2/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,NA,STREET,NA,NA,984155,172775,40.64091228,-74.00034375,"(40.640912279, -74.000343752)"
419496802,4/1/2017,13:30:00,4/1/2017,23:00:00,4/2/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,23,INSIDE,RESIDENCE - APT. HOUSE,NA,NA,997411,226451,40.78823027,-73.95247403,"(40.788230267, -73.952474025)"
921658887,4/1/2017,13:30:00,NA,NA,4/2/2017,341,PETIT LARCENY,301,"LARCENY,PETIT BY ACQUIRING LOS",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,CLOTHING/BOUTIQUE,NA,NA,986234,210847,40.7454109,-73.99284137,"(40.745410898, -73.992841369)"
682849445,4/1/2017,13:19:00,4/1/2017,13:24:00,4/2/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,RESIDENCE - APT. HOUSE,NA,NA,988048,216131,40.75991355,-73.98629182,"(40.759913549, -73.986291821)"
983401854,4/1/2017,11:00:00,4/2/2017,6:30:00,4/2/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,OPPOSITE OF,STREET,NA,NA,1003475,220249,40.77119631,-73.93059327,"(40.771196308, -73.930593266)"
975845936,4/1/2017,11:00:00,4/2/2017,13:30:00,4/2/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,94,FRONT OF,STREET,NA,NA,998907,200029,40.71570621,-73.94712921,"(40.715706214, -73.94712921)"
611799114,4/1/2017,6:00:00,4/1/2017,12:00:00,4/2/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,OTHER,NA,NA,1005728,182991,40.66892692,-73.92257813,"(40.668926921, -73.922578128)"
832919424,4/1/2017,5:30:00,4/3/2017,20:00:00,4/2/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,NA,STREET,NA,NA,1020151,215147,40.75714065,-73.87041507,"(40.757140653, -73.870415074)"
575738593,4/1/2017,23:32:00,4/1/2017,23:38:00,4/1/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,121,FRONT OF,STREET,NA,NA,942819,167463,40.62623508,-74.14925532,"(40.626235077, -74.149255315)"
557219398,4/1/2017,23:00:00,4/1/2017,23:05:00,4/1/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,66,INSIDE,RESIDENCE-HOUSE,NA,NA,989798,165313,40.62042893,-73.98001669,"(40.620428926, -73.980016694)"
797417184,4/1/2017,22:50:00,NA,NA,4/1/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,DEPARTMENT STORE,NA,NA,1009690,257590,40.87367104,-73.90801365,"(40.873671035, -73.908013649)"
359932716,4/1/2017,22:40:00,4/1/2017,22:45:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,INSIDE,LIQUOR STORE,NA,NA,1016119,250526,40.85426164,-73.88480082,"(40.854261635, -73.884800816)"
213944864,4/1/2017,22:30:00,4/1/2017,22:45:00,4/1/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,INSIDE,COMMERCIAL BUILDING,NA,NA,1020080,204362,40.72753883,-73.8707288,"(40.727538832, -73.870728801)"
528238085,4/1/2017,22:15:00,4/1/2017,22:20:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,105,INSIDE,CANDY STORE,NA,NA,1053575,199886,40.71505425,-73.7499273,"(40.715054253, -73.749927302)"
914475116,4/1/2017,22:00:00,4/1/2017,22:21:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,61,INSIDE,GROCERY/BODEGA,NA,NA,997477,154359,40.5903543,-73.95237721,"(40.590354295, -73.952377211)"
548575139,4/1/2017,21:50:00,4/1/2017,22:00:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,SMALL MERCHANT,NA,NA,991663,217612,40.76397622,-73.97324114,"(40.763976222, -73.973241135)"
696069493,4/1/2017,21:41:00,4/1/2017,21:42:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,DRUG STORE,NA,NA,989211,222871,40.77841252,-73.98208877,"(40.778412523, -73.98208877)"
875478333,4/1/2017,21:30:00,4/1/2017,21:35:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,CLOTHING/BOUTIQUE,NA,NA,988648,215208,40.75737987,-73.98412661,"(40.757379872, -73.984126607)"
529563264,4/1/2017,21:20:00,4/1/2017,21:26:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,103,INSIDE,CHAIN STORE,NA,NA,1037435,195237,40.70240562,-73.80818518,"(40.702405622, -73.808185184)"
297964110,4/1/2017,21:12:00,4/1/2017,21:20:00,4/1/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,BROOKLYN,75,INSIDE,RESIDENCE - PUBLIC HOUSING,NA,"UNITY PLAZA (SITES 17,24,25A)",1012851,182782,40.66833312,-73.89690224,"(40.668333118, -73.896902238)"
371717386,4/1/2017,21:08:00,4/1/2017,21:10:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,DEPARTMENT STORE,NA,NA,1006539,244510,40.83777887,-73.91945075,"(40.837778868, -73.919450746)"
515565819,4/1/2017,20:48:00,4/1/2017,20:55:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,INSIDE,OTHER,NA,NA,1006001,217409,40.76339539,-73.92148282,"(40.763395392, -73.921482821)"
586094073,4/1/2017,20:40:00,4/1/2017,20:50:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,CHAIN STORE,NA,NA,986930,206925,40.7346458,-73.99033113,"(40.734645797, -73.99033113)"
702476662,4/1/2017,20:32:00,NA,NA,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DEPARTMENT STORE,NA,NA,987111,212422,40.74973364,-73.98967569,"(40.749733638, -73.989675685)"
672755802,4/1/2017,20:30:00,4/1/2017,20:40:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,122,INSIDE,DRUG STORE,NA,NA,952821,145880,40.56703527,-74.11312306,"(40.567035268, -74.11312306)"
342116869,4/1/2017,20:10:00,4/1/2017,20:15:00,4/1/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,9,INSIDE,SMALL MERCHANT,NA,NA,987119,203736,40.72589271,-73.98965051,"(40.725892711, -73.989650514)"
906809199,4/1/2017,20:00:00,NA,NA,4/1/2017,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,107,FRONT OF,STREET,NA,NA,1034705,203925,40.72626805,-73.81796602,"(40.726268047, -73.817966019)"
584876348,4/1/2017,20:00:00,NA,NA,4/1/2017,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,FRONT OF,PARKING LOT/GARAGE (PRIVATE),NA,NA,1006539,244510,40.83777887,-73.91945075,"(40.837778868, -73.919450746)"
500756461,4/1/2017,19:43:00,NA,NA,4/1/2017,341,PETIT LARCENY,313,"LARCENY,PETIT BY FALSE PROMISE",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,88,FRONT OF,TAXI (YELLOW LICENSED),NA,NA,995302,190524,40.68962245,-73.96014913,"(40.689622454, -73.960149132)"
701708249,4/1/2017,19:40:00,4/1/2017,20:00:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,CHAIN STORE,NA,NA,987368,207722,40.73683322,-73.98875031,"(40.736833222, -73.988750312)"
858202718,4/1/2017,19:40:00,4/1/2017,19:50:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,13,INSIDE,CLOTHING/BOUTIQUE,NA,NA,987250,207511,40.73625412,-73.9891762,"(40.73625412, -73.989176203)"
125747814,4/1/2017,19:34:00,4/1/2017,19:36:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,63,INSIDE,DEPARTMENT STORE,NA,NA,1006189,161784,40.61071713,-73.92098528,"(40.610717129, -73.920985283)"
733470929,4/1/2017,19:30:00,4/1/2017,20:00:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,DEPARTMENT STORE,NA,NA,1020754,176732,40.65169816,-73.86844676,"(40.651698159, -73.868446756)"
484915395,4/1/2017,19:30:00,4/1/2017,19:53:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,32,INSIDE,GROCERY/BODEGA,NA,NA,1000186,239141,40.82305625,-73.94242274,"(40.823056252, -73.942422738)"
576374902,4/1/2017,19:25:00,4/1/2017,19:27:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,7,INSIDE,GROCERY/BODEGA,NA,NA,987011,199765,40.71499331,-73.99004179,"(40.714993306, -73.990041791)"
373800088,4/1/2017,19:15:00,NA,NA,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DEPARTMENT STORE,NA,NA,986454,213102,40.75160026,-73.99204667,"(40.751600255, -73.992046671)"
940980013,4/1/2017,19:08:00,NA,NA,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,DEPARTMENT STORE,NA,NA,987111,212422,40.74973364,-73.98967569,"(40.749733638, -73.989675685)"
389716907,4/1/2017,19:00:00,4/1/2017,19:10:00,4/1/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,COMMERCIAL BUILDING,NA,NA,1005708,235675,40.81353137,-73.92248217,"(40.813531371, -73.922482168)"
926631115,4/1/2017,19:00:00,4/1/2017,19:20:00,4/1/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,BAR/NIGHT CLUB,NA,NA,1003548,235177,40.81216948,-73.93028682,"(40.812169481, -73.930286823)"
391500079,4/1/2017,18:57:00,4/1/2017,18:57:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,DRUG STORE,NA,NA,995304,221022,40.77333199,-73.96009182,"(40.773331985, -73.960091822)"
601734080,4/1/2017,18:50:00,4/1/2017,19:00:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,104,INSIDE,GROCERY/BODEGA,NA,NA,1013650,193054,40.69652479,-73.89397724,"(40.696524788, -73.893977237)"
825508063,4/1/2017,18:31:00,NA,NA,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,6,INSIDE,CLOTHING/BOUTIQUE,NA,NA,985606,206148,40.73251343,-73.99510871,"(40.732513425, -73.995108712)"
645457447,4/1/2017,18:30:00,4/1/2017,19:27:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,18,INSIDE,SMALL MERCHANT,NA,NA,991663,217612,40.76397622,-73.97324114,"(40.763976222, -73.973241135)"
547654987,4/1/2017,18:30:00,4/1/2017,18:40:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,112,INSIDE,DEPARTMENT STORE,NA,NA,1021974,206302,40.73285578,-73.86388449,"(40.732855777, -73.863884488)"
403539884,4/1/2017,18:24:00,4/1/2017,18:30:00,4/1/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,FAST FOOD,NA,NA,986781,212761,40.75066421,-73.99086658,"(40.750664208, -73.990866575)"
266951307,4/1/2017,18:13:00,4/1/2017,18:44:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,CLOTHING/BOUTIQUE,NA,NA,1004980,253368,40.86209525,-73.92505746,"(40.86209525, -73.925057462)"
707187470,4/1/2017,18:10:00,4/1/2017,18:15:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,CHAIN STORE,NA,NA,1005831,181490,40.66480676,-73.92221164,"(40.66480676, -73.922211641)"
903058662,4/1/2017,18:04:00,4/1/2017,18:09:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,BEAUTY & NAIL SALON,NA,NA,990582,225195,40.78479041,-73.97713631,"(40.784790413, -73.977136311)"
983598776,4/1/2017,18:02:00,4/1/2017,18:04:00,4/1/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,76,INSIDE,STORE UNCLASSIFIED,NA,NA,985618,188507,40.68409304,-73.995069,"(40.684093044, -73.995068995)"
420343075,4/1/2017,18:00:00,4/1/2017,18:15:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,62,INSIDE,CHAIN STORE,NA,NA,988696,162022,40.61139643,-73.98398843,"(40.611396432, -73.983988433)"
735568328,4/1/2017,18:00:00,4/1/2017,18:20:00,4/1/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,63,INSIDE,DEPARTMENT STORE,NA,NA,1006189,161784,40.61071713,-73.92098528,"(40.610717129, -73.920985283)"
208144293,4/1/2017,17:55:00,NA,NA,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,109,INSIDE,DEPARTMENT STORE,NA,NA,1031062,215941,40.75926894,-73.83102586,"(40.759268942, -73.831025857)"
941663326,4/1/2017,17:44:00,4/1/2017,17:49:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,DEPARTMENT STORE,NA,NA,1010059,234524,40.81036056,-73.90676816,"(40.810360558, -73.906768159)"
666108755,4/1/2017,17:44:00,4/1/2017,17:49:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,40,INSIDE,FOOD SUPERMARKET,NA,NA,1010059,234524,40.81036056,-73.90676816,"(40.810360558, -73.906768159)"
130000772,4/1/2017,17:40:00,4/1/2017,17:50:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,FOOD SUPERMARKET,NA,NA,995871,175003,40.64702004,-73.95812413,"(40.647020039, -73.958124133)"
745455827,4/1/2017,17:40:00,4/1/2017,17:42:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,DRUG STORE,NA,NA,995304,221022,40.77333199,-73.96009182,"(40.773331985, -73.960091822)"
260252569,4/1/2017,17:30:00,4/1/2017,17:35:00,4/1/2017,341,PETIT LARCENY,339,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,NA,PARK/PLAYGROUND,BRIGHTON PLAYGROUND,NA,990784,149362,40.57664598,-73.9764804,"(40.576645978, -73.976480396)"
818131283,4/1/2017,17:30:00,4/1/2017,18:00:00,4/1/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,GROCERY/BODEGA,NA,NA,1000477,185862,40.67681835,-73.94149987,"(40.676818353, -73.941499874)"
211874426,4/1/2017,17:24:00,4/1/2017,17:31:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,GROCERY/BODEGA,NA,NA,963651,163864,40.61642951,-74.07419776,"(40.61642951, -74.074197762)"
968065473,4/1/2017,17:15:00,4/1/2017,17:15:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,CHAIN STORE,NA,NA,981309,197980,40.71009385,-74.01060963,"(40.710093847, -74.01060963)"
421685653,4/1/2017,17:15:00,4/1/2017,17:15:00,4/1/2017,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,1,INSIDE,CLOTHING/BOUTIQUE,NA,NA,981309,197980,40.71009385,-74.01060963,"(40.710093847, -74.01060963)"
260874008,4/1/2017,17:14:00,4/1/2017,17:30:00,4/1/2017,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,DEPARTMENT STORE,NA,NA,992359,217816,40.76453554,-73.97072839,"(40.764535539, -73.970728388)"
